id,create_date,rent_price,deposit,floor,area_total,rooms,region,agent_fee,date_only,repair_type_original,renovation_cosmetic,renovation_design,renovation_euro,renovation_no,renovation_unknown,price_for_m2,is_luxury_by_region,month_deposit,deposit_group,is_high_floor,renovation_score,is_small,is_large,is_studio,is_family,is_expensive_region,area_expensive,rooms_scaled,floor_scaled,rooms_x_floor
145,2021-12-06 00:49:40.808000+03:00,75000,75000.0,5,50.0,2,1,50.0,2021-12-06,cosmetic,1,0,0,0,0,1500.0,1,1.0,2,0,0.0,1,0,0,0,1,50.0,0.3333333333333333,0.07407407407407407,0.024691358024691357
146,2021-12-06 00:49:39.836000+03:00,70000,70000.0,7,50.0,2,1,0.0,2021-12-06,design,0,1,0,0,0,1400.0,1,1.0,2,0,0.6,1,0,0,0,1,50.0,0.3333333333333333,0.1111111111111111,0.037037037037037035
147,2021-12-06 00:47:34.568000+03:00,38000,38000.0,4,45.0,2,1,50.0,2021-12-06,cosmetic,1,0,0,0,0,844.44,0,1.0,1,0,0.0,1,0,0,0,1,45.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
148,2021-12-06 00:42:03.474000+03:00,55000,55000.0,9,60.0,2,1,100.0,2021-12-06,cosmetic,1,0,0,0,0,916.67,0,1.0,2,0,0.0,0,0,0,0,1,60.0,0.3333333333333333,0.14814814814814814,0.04938271604938271
149,2021-12-06 00:41:35+03:00,55000,55000.0,6,35.0,1,1,100.0,2021-12-06,euro,0,0,1,0,0,1571.43,1,1.0,2,0,0.4,1,0,1,0,1,35.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
150,2021-12-06 00:39:47.334000+03:00,70000,70000.0,12,78.0,3,1,60.0,2021-12-06,euro,0,0,1,0,0,897.44,0,1.0,2,0,0.4,0,0,0,1,1,78.0,0.5,0.2037037037037037,0.10185185185185185
151,2021-12-06 00:38:03.860000+03:00,70000,70000.0,4,56.3,3,1,50.0,2021-12-06,euro,0,0,1,0,0,1243.34,1,1.0,2,0,0.4,0,0,0,1,1,56.3,0.5,0.05555555555555555,0.027777777777777776
152,2021-12-06 00:37:55.409000+03:00,65000,65000.0,11,73.0,3,1,0.0,2021-12-06,design,0,1,0,0,0,890.41,0,1.0,2,0,0.6,0,0,0,1,1,73.0,0.5,0.18518518518518517,0.09259259259259259
153,2021-12-06 00:37:54.257000+03:00,65000,65000.0,1,43.0,2,1,0.0,2021-12-06,design,0,1,0,0,0,1511.63,1,1.0,2,0,0.6,1,0,0,0,1,43.0,0.3333333333333333,0.0,0.0
154,2021-12-06 00:37:52.884000+03:00,65000,65000.0,15,80.0,3,1,50.0,2021-12-06,euro,0,0,1,0,0,812.5,0,1.0,2,0,0.4,0,0,0,1,1,80.0,0.5,0.2592592592592593,0.12962962962962965
155,2021-12-06 00:37:38.801000+03:00,65000,65000.0,8,45.0,1,1,50.0,2021-12-06,euro,0,0,1,0,0,1444.44,1,1.0,2,0,0.4,1,0,1,0,1,45.0,0.16666666666666666,0.12962962962962962,0.021604938271604937
157,2021-12-06 00:32:27.317000+03:00,64000,64000.0,26,25.0,0,1,30.0,2021-12-06,design,0,1,0,0,0,2560.0,1,1.0,2,0,0.6,1,0,1,0,1,25.0,0.0,0.4629629629629629,0.0
161,2021-12-06 00:25:55.529000+03:00,60000,60000.0,4,54.0,2,1,100.0,2021-12-06,euro,0,0,1,0,0,1111.11,1,1.0,2,0,0.4,0,0,0,0,1,54.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
162,2021-12-06 00:25:54.418000+03:00,60000,60000.0,5,65.0,3,1,50.0,2021-12-06,cosmetic,1,0,0,0,0,923.08,0,1.0,2,0,0.0,0,0,0,1,1,65.0,0.5,0.07407407407407407,0.037037037037037035
164,2021-12-06 00:24:47.005000+03:00,50000,50000.0,5,31.0,1,1,0.0,2021-12-06,cosmetic,1,0,0,0,0,1612.9,1,1.0,1,0,0.0,1,0,1,0,1,31.0,0.16666666666666666,0.07407407407407407,0.012345679012345678
167,2021-12-06 00:21:47.816000+03:00,50000,50000.0,3,40.0,2,1,50.0,2021-12-06,cosmetic,1,0,0,0,0,1250.0,1,1.0,1,0,0.0,1,0,0,0,1,40.0,0.3333333333333333,0.037037037037037035,0.012345679012345678
169,2021-12-06 00:20:01.027000+03:00,50000,50000.0,4,40.0,2,1,99.0,2021-12-06,cosmetic,1,0,0,0,0,1250.0,1,1.0,1,0,0.0,1,0,0,0,1,40.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
170,2021-12-06 00:13:30.926000+03:00,50000,50000.0,8,37.0,1,1,70.0,2021-12-06,euro,0,0,1,0,0,1351.35,1,1.0,1,0,0.4,1,0,1,0,1,37.0,0.16666666666666666,0.12962962962962962,0.021604938271604937
171,2021-12-06 00:13:09.319000+03:00,50000,50000.0,1,40.0,2,1,50.0,2021-12-06,euro,0,0,1,0,0,1250.0,1,1.0,1,0,0.4,1,0,0,0,1,40.0,0.3333333333333333,0.0,0.0
172,2021-12-06 00:12:52.222000+03:00,50000,50000.0,2,39.1,2,1,50.0,2021-12-06,euro,0,0,1,0,0,1278.77,1,1.0,1,0,0.4,1,0,0,0,1,39.1,0.3333333333333333,0.018518518518518517,0.006172839506172839
173,2021-12-06 00:10:44.506000+03:00,48000,48000.0,6,46.0,2,1,50.0,2021-12-06,euro,0,0,1,0,0,1043.48,0,1.0,1,0,0.4,1,0,0,0,1,46.0,0.3333333333333333,0.09259259259259259,0.030864197530864196
174,2021-12-06 00:10:05.211000+03:00,48000,48000.0,1,47.0,2,1,50.0,2021-12-06,cosmetic,1,0,0,0,0,1021.28,0,1.0,1,0,0.0,1,0,0,0,1,47.0,0.3333333333333333,0.0,0.0
175,2021-12-06 00:09:21.326000+03:00,47000,0.0,3,57.0,2,1,0.0,2021-12-06,cosmetic,1,0,0,0,0,824.56,0,0.0,0,0,0.0,0,0,0,0,1,57.0,0.3333333333333333,0.037037037037037035,0.012345679012345678
176,2021-12-05 23:54:29.690000+03:00,47000,47000.0,2,43.0,1,1,99.0,2021-12-05,euro,0,0,1,0,0,1093.02,1,1.0,1,0,0.4,1,0,1,0,1,43.0,0.16666666666666666,0.018518518518518517,0.0030864197530864196
177,2021-12-05 23:54:28.239000+03:00,47000,47000.0,2,35.0,1,1,99.0,2021-12-05,euro,0,0,1,0,0,1342.86,1,1.0,1,0,0.4,1,0,1,0,1,35.0,0.16666666666666666,0.018518518518518517,0.0030864197530864196
178,2021-12-05 23:50:58.528000+03:00,45000,22500.0,8,32.0,1,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,1406.25,1,0.5,0,0,0.0,1,0,1,0,1,32.0,0.16666666666666666,0.12962962962962962,0.021604938271604937
179,2021-12-05 23:50:53.684000+03:00,45000,45000.0,14,39.0,1,1,35.0,2021-12-05,euro,0,0,1,0,0,1153.85,1,1.0,1,0,0.4,1,0,1,0,1,39.0,0.16666666666666666,0.24074074074074073,0.040123456790123455
180,2021-12-05 23:50:51.908000+03:00,45000,45000.0,6,54.0,2,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,833.33,0,1.0,1,0,0.0,0,0,0,0,1,54.0,0.3333333333333333,0.09259259259259259,0.030864197530864196
181,2021-12-05 23:50:50.142000+03:00,45000,45000.0,13,27.0,1,1,0.0,2021-12-05,cosmetic,1,0,0,0,0,1666.67,1,1.0,1,0,0.0,1,0,1,0,1,27.0,0.16666666666666666,0.2222222222222222,0.037037037037037035
182,2021-12-05 23:47:09.530000+03:00,45000,45000.0,6,48.0,2,1,10.0,2021-12-05,euro,0,0,1,0,0,937.5,0,1.0,1,0,0.4,1,0,0,0,1,48.0,0.3333333333333333,0.09259259259259259,0.030864197530864196
183,2021-12-05 23:44:59.124000+03:00,45000,45000.0,11,34.1,1,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,1319.65,1,1.0,1,0,0.0,1,0,1,0,1,34.1,0.16666666666666666,0.18518518518518517,0.030864197530864196
190,2021-12-05 23:25:36.347000+03:00,38000,38000.0,5,38.0,1,1,0.0,2021-12-05,cosmetic,1,0,0,0,0,1000.0,0,1.0,1,0,0.0,1,0,1,0,1,38.0,0.16666666666666666,0.07407407407407407,0.012345679012345678
191,2021-12-05 23:23:57.661000+03:00,38000,38000.0,6,37.0,1,1,50.0,2021-12-05,euro,0,0,1,0,0,1027.03,0,1.0,1,0,0.4,1,0,1,0,1,37.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
192,2021-12-05 23:19:42.879000+03:00,42000,42000.0,5,45.0,2,1,72.0,2021-12-05,no,0,0,0,1,0,933.33,0,1.0,1,0,0.0,1,0,0,0,1,45.0,0.3333333333333333,0.07407407407407407,0.024691358024691357
193,2021-12-05 23:19:26.134000+03:00,42000,42000.0,12,47.0,1,1,40.0,2021-12-05,cosmetic,1,0,0,0,0,893.62,0,1.0,1,0,0.0,1,0,1,0,1,47.0,0.16666666666666666,0.2037037037037037,0.033950617283950615
194,2021-12-05 23:18:03.789000+03:00,37000,37000.0,8,36.0,1,1,50.0,2021-12-05,euro,0,0,1,0,0,1027.78,0,1.0,1,0,0.4,1,0,1,0,1,36.0,0.16666666666666666,0.12962962962962962,0.021604938271604937
195,2021-12-05 23:05:00.125000+03:00,35000,35000.0,2,46.0,2,1,0.0,2021-12-05,unknown,0,0,0,0,1,760.87,0,1.0,0,0,0.0,1,0,0,0,1,46.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
196,2021-12-05 23:03:22.053000+03:00,35000,35000.0,8,33.0,1,1,100.0,2021-12-05,cosmetic,1,0,0,0,0,1060.61,0,1.0,0,0,0.0,1,0,1,0,1,33.0,0.16666666666666666,0.12962962962962962,0.021604938271604937
197,2021-12-05 23:03:20.019000+03:00,35000,35000.0,9,45.0,2,1,60.0,2021-12-05,cosmetic,1,0,0,0,0,777.78,0,1.0,0,0,0.0,1,0,0,0,1,45.0,0.3333333333333333,0.14814814814814814,0.04938271604938271
199,2021-12-05 22:43:21.107000+03:00,85000,85000.0,2,60.0,2,1,50.0,2021-12-05,euro,0,0,1,0,0,1416.67,1,1.0,2,0,0.4,0,0,0,0,1,60.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
203,2021-12-05 22:36:53.017000+03:00,30000,15000.0,4,50.0,2,1,100.0,2021-12-05,cosmetic,1,0,0,0,0,600.0,0,0.5,0,0,0.0,1,0,0,0,1,50.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
204,2021-12-05 22:36:05.045000+03:00,30000,30000.0,1,38.0,1,1,60.0,2021-12-05,euro,0,0,1,0,0,789.47,0,1.0,0,0,0.4,1,0,1,0,1,38.0,0.16666666666666666,0.0,0.0
205,2021-12-05 22:36:03.952000+03:00,30000,30000.0,14,35.0,1,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,857.14,0,1.0,0,0,0.0,1,0,1,0,1,35.0,0.16666666666666666,0.24074074074074073,0.040123456790123455
206,2021-12-05 22:35:00.206000+03:00,80000,80000.0,25,35.0,2,1,50.0,2021-12-05,euro,0,0,1,0,0,2285.71,1,1.0,2,0,0.4,1,0,0,0,1,35.0,0.3333333333333333,0.4444444444444444,0.14814814814814814
207,2021-12-05 22:32:46.331000+03:00,80000,80000.0,5,105.0,3,1,50.0,2021-12-05,euro,0,0,1,0,0,761.9,0,1.0,2,0,0.4,0,1,0,1,1,105.0,0.5,0.07407407407407407,0.037037037037037035
208,2021-12-05 22:24:22.763000+03:00,100000,50000.0,2,60.0,2,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,1666.67,1,0.5,1,0,0.0,0,0,0,0,1,60.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
209,2021-12-05 22:20:06.010000+03:00,25000,25000.0,14,38.0,1,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,657.89,0,1.0,0,0,0.0,1,0,1,0,1,38.0,0.16666666666666666,0.24074074074074073,0.040123456790123455
210,2021-12-05 22:19:31.781000+03:00,100000,100000.0,7,50.0,2,1,60.0,2021-12-05,design,0,1,0,0,0,2000.0,1,1.0,2,0,0.6,1,0,0,0,1,50.0,0.3333333333333333,0.1111111111111111,0.037037037037037035
211,2021-12-05 22:15:34.971000+03:00,150000,100000.0,3,70.0,3,1,60.0,2021-12-05,euro,0,0,1,0,0,2142.86,1,0.6666666666666666,2,0,0.4,0,0,0,1,1,70.0,0.5,0.037037037037037035,0.018518518518518517
212,2021-12-05 22:15:16.015000+03:00,55000,55000.0,3,53.0,2,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,1037.74,0,1.0,2,0,0.0,0,0,0,0,1,53.0,0.3333333333333333,0.037037037037037035,0.012345679012345678
213,2021-12-05 22:13:37.962000+03:00,150000,150000.0,10,57.0,0,1,50.0,2021-12-05,design,0,1,0,0,0,2631.58,1,1.0,2,0,0.6,0,0,1,0,1,57.0,0.0,0.16666666666666666,0.0
214,2021-12-05 22:13:09.796000+03:00,55000,55000.0,15,58.0,2,1,100.0,2021-12-05,euro,0,0,1,0,0,948.28,0,1.0,2,0,0.4,0,0,0,0,1,58.0,0.3333333333333333,0.2592592592592593,0.08641975308641976
215,2021-12-05 22:12:24.568000+03:00,55000,55000.0,6,30.0,1,1,50.0,2021-12-05,euro,0,0,1,0,0,1833.33,1,1.0,2,0,0.4,1,0,1,0,1,30.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
216,2021-12-05 22:12:02.704000+03:00,160000,160000.0,3,170.0,4,1,0.0,2021-12-05,euro,0,0,1,0,0,941.18,0,1.0,2,0,0.4,0,1,0,1,1,170.0,0.6666666666666666,0.037037037037037035,0.024691358024691357
217,2021-12-05 22:11:05.461000+03:00,54000,54000.0,3,63.0,2,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,857.14,0,1.0,2,0,0.0,0,0,0,0,1,63.0,0.3333333333333333,0.037037037037037035,0.012345679012345678
218,2021-12-05 22:11:01.460000+03:00,54100,0.0,5,34.0,1,1,0.0,2021-12-05,cosmetic,1,0,0,0,0,1591.18,1,0.0,0,0,0.0,1,0,1,0,1,34.0,0.16666666666666666,0.07407407407407407,0.012345679012345678
219,2021-12-05 22:10:52.729000+03:00,90000,50000.0,10,106.0,4,1,15.0,2021-12-05,euro,0,0,1,0,0,849.06,0,0.5555555555555556,1,0,0.4,0,1,0,1,1,106.0,0.6666666666666666,0.16666666666666666,0.1111111111111111
220,2021-12-05 22:07:02.717000+03:00,130000,130000.0,6,92.0,3,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,1413.04,1,1.0,2,0,0.0,0,0,0,1,1,92.0,0.5,0.09259259259259259,0.046296296296296294
221,2021-12-05 22:05:24.423000+03:00,130000,130000.0,10,100.0,3,1,30.0,2021-12-05,euro,0,0,1,0,0,1300.0,1,1.0,2,0,0.4,0,0,0,1,1,100.0,0.5,0.16666666666666666,0.08333333333333333
222,2021-12-05 22:04:56.865000+03:00,53000,53000.0,1,45.0,2,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,1177.78,1,1.0,2,0,0.0,1,0,0,0,1,45.0,0.3333333333333333,0.0,0.0
223,2021-12-05 22:04:18.505000+03:00,52000,52000.0,4,43.0,2,1,60.0,2021-12-05,euro,0,0,1,0,0,1209.3,1,1.0,2,0,0.4,1,0,0,0,1,43.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
224,2021-12-05 22:03:11.884000+03:00,38000,32000.0,3,23.0,0,1,0.0,2021-12-05,euro,0,0,1,0,0,1652.17,1,0.8421052631578947,0,0,0.4,1,0,1,0,1,23.0,0.0,0.037037037037037035,0.0
225,2021-12-05 22:03:10.826000+03:00,38000,38000.0,2,33.0,1,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,1151.52,1,1.0,1,0,0.0,1,0,1,0,1,33.0,0.16666666666666666,0.018518518518518517,0.0030864197530864196
226,2021-12-05 22:03:10.255000+03:00,38000,38000.0,2,34.0,1,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,1117.65,1,1.0,1,0,0.0,1,0,1,0,1,34.0,0.16666666666666666,0.018518518518518517,0.0030864197530864196
227,2021-12-05 22:02:34.900000+03:00,38000,38000.0,5,32.6,1,1,0.0,2021-12-05,cosmetic,1,0,0,0,0,1165.64,1,1.0,1,0,0.0,1,0,1,0,1,32.6,0.16666666666666666,0.07407407407407407,0.012345679012345678
228,2021-12-05 22:00:35.226000+03:00,33000,33000.0,6,36.0,1,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,916.67,0,1.0,0,0,0.0,1,0,1,0,1,36.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
229,2021-12-05 21:58:48.752000+03:00,50000,50000.0,9,60.0,2,1,60.0,2021-12-05,cosmetic,1,0,0,0,0,833.33,0,1.0,1,0,0.0,0,0,0,0,1,60.0,0.3333333333333333,0.14814814814814814,0.04938271604938271
230,2021-12-05 21:58:19.959000+03:00,50000,25000.0,4,65.0,3,1,45.0,2021-12-05,euro,0,0,1,0,0,769.23,0,0.5,0,0,0.4,0,0,0,1,1,65.0,0.5,0.05555555555555555,0.027777777777777776
231,2021-12-05 21:58:06.962000+03:00,130000,130000.0,7,69.0,2,1,0.0,2021-12-05,euro,0,0,1,0,0,1884.06,1,1.0,2,0,0.4,0,0,0,0,1,69.0,0.3333333333333333,0.1111111111111111,0.037037037037037035
232,2021-12-05 21:57:52.613000+03:00,130000,130000.0,11,90.0,2,1,50.0,2021-12-05,design,0,1,0,0,0,1444.44,1,1.0,2,0,0.6,0,0,0,0,1,90.0,0.3333333333333333,0.18518518518518517,0.06172839506172839
233,2021-12-05 21:55:06.428000+03:00,41000,41000.0,4,45.0,2,1,30.0,2021-12-05,cosmetic,1,0,0,0,0,911.11,0,1.0,1,0,0.0,1,0,0,0,1,45.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
235,2021-12-05 21:54:40.052000+03:00,50000,50000.0,7,51.0,3,1,50.0,2021-12-05,euro,0,0,1,0,0,980.39,0,1.0,1,0,0.4,0,0,0,1,1,51.0,0.5,0.1111111111111111,0.05555555555555555
236,2021-12-05 21:52:13.068000+03:00,120000,120000.0,7,96.0,4,1,0.0,2021-12-05,euro,0,0,1,0,0,1250.0,1,1.0,2,0,0.4,0,0,0,1,1,96.0,0.6666666666666666,0.1111111111111111,0.07407407407407407
237,2021-12-05 21:52:04.231000+03:00,120000,120000.0,5,40.0,1,1,50.0,2021-12-05,design,0,1,0,0,0,3000.0,1,1.0,2,0,0.6,1,0,1,0,1,40.0,0.16666666666666666,0.07407407407407407,0.012345679012345678
238,2021-12-05 21:51:27.636000+03:00,120000,120000.0,7,45.0,1,1,0.0,2021-12-05,cosmetic,1,0,0,0,0,2666.67,1,1.0,2,0,0.0,1,0,1,0,1,45.0,0.16666666666666666,0.1111111111111111,0.018518518518518517
243,2021-12-05 21:49:59.476000+03:00,115000,115000.0,5,50.0,2,1,0.0,2021-12-05,design,0,1,0,0,0,2300.0,1,1.0,2,0,0.6,1,0,0,0,1,50.0,0.3333333333333333,0.07407407407407407,0.024691358024691357
244,2021-12-05 21:47:16.034000+03:00,40000,40000.0,4,21.0,0,1,0.0,2021-12-05,euro,0,0,1,0,0,1904.76,1,1.0,1,0,0.4,1,0,1,0,1,21.0,0.0,0.05555555555555555,0.0
245,2021-12-05 21:47:11.122000+03:00,45000,45000.0,6,43.0,2,1,80.0,2021-12-05,cosmetic,1,0,0,0,0,1046.51,0,1.0,1,0,0.0,1,0,0,0,1,43.0,0.3333333333333333,0.09259259259259259,0.030864197530864196
247,2021-12-05 21:46:05.132000+03:00,43000,43000.0,3,31.0,1,1,0.0,2021-12-05,cosmetic,1,0,0,0,0,1387.1,1,1.0,1,0,0.0,1,0,1,0,1,31.0,0.16666666666666666,0.037037037037037035,0.006172839506172839
248,2021-12-05 21:45:27.163000+03:00,110000,110000.0,8,90.0,2,1,50.0,2021-12-05,euro,0,0,1,0,0,1222.22,1,1.0,2,0,0.4,0,0,0,0,1,90.0,0.3333333333333333,0.12962962962962962,0.043209876543209874
249,2021-12-05 21:45:05.047000+03:00,45000,45000.0,13,54.0,2,1,30.0,2021-12-05,cosmetic,1,0,0,0,0,833.33,0,1.0,1,0,0.0,0,0,0,0,1,54.0,0.3333333333333333,0.2222222222222222,0.07407407407407407
250,2021-12-05 21:44:55.151000+03:00,45000,45000.0,1,42.0,2,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,1071.43,0,1.0,1,0,0.0,1,0,0,0,1,42.0,0.3333333333333333,0.0,0.0
253,2021-12-05 21:43:46.227000+03:00,45000,45000.0,4,29.0,0,1,50.0,2021-12-05,euro,0,0,1,0,0,1551.72,1,1.0,1,0,0.4,1,0,1,0,1,29.0,0.0,0.05555555555555555,0.0
254,2021-12-05 21:43:06.420000+03:00,104500,104500.0,3,62.0,2,1,20.0,2021-12-05,euro,0,0,1,0,0,1685.48,1,1.0,2,0,0.4,0,0,0,0,1,62.0,0.3333333333333333,0.037037037037037035,0.012345679012345678
256,2021-12-05 21:42:03.133000+03:00,40000,0.0,11,54.0,2,1,0.0,2021-12-05,euro,0,0,1,0,0,740.74,0,0.0,0,0,0.4,0,0,0,0,1,54.0,0.3333333333333333,0.18518518518518517,0.06172839506172839
258,2021-12-05 21:41:02.118000+03:00,45000,30000.0,4,45.0,2,1,100.0,2021-12-05,cosmetic,1,0,0,0,0,1000.0,0,0.6666666666666666,0,0,0.0,1,0,0,0,1,45.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
259,2021-12-05 21:40:24.796000+03:00,45000,45000.0,7,35.0,1,1,95.0,2021-12-05,euro,0,0,1,0,0,1285.71,1,1.0,1,0,0.4,1,0,1,0,1,35.0,0.16666666666666666,0.1111111111111111,0.018518518518518517
260,2021-12-05 21:40:21.145000+03:00,42000,42000.0,5,40.0,2,1,95.0,2021-12-05,euro,0,0,1,0,0,1050.0,0,1.0,1,0,0.4,1,0,0,0,1,40.0,0.3333333333333333,0.07407407407407407,0.024691358024691357
261,2021-12-05 21:40:20.515000+03:00,45000,35000.0,11,55.0,2,1,50.0,2021-12-05,euro,0,0,1,0,0,818.18,0,0.7777777777777778,0,0,0.4,0,0,0,0,1,55.0,0.3333333333333333,0.18518518518518517,0.06172839506172839
264,2021-12-05 21:40:00.728000+03:00,45000,45000.0,8,55.0,2,1,50.0,2021-12-05,euro,0,0,1,0,0,818.18,0,1.0,1,0,0.4,0,0,0,0,1,55.0,0.3333333333333333,0.12962962962962962,0.043209876543209874
265,2021-12-05 21:39:39.488000+03:00,43700,0.0,1,38.0,1,1,0.0,2021-12-05,cosmetic,1,0,0,0,0,1150.0,1,0.0,0,0,0.0,1,0,1,0,1,38.0,0.16666666666666666,0.0,0.0
266,2021-12-05 21:39:09.119000+03:00,44900,0.0,14,21.0,1,1,50.0,2021-12-05,euro,0,0,1,0,0,2138.1,1,0.0,0,0,0.4,1,0,1,0,1,21.0,0.16666666666666666,0.24074074074074073,0.040123456790123455
267,2021-12-05 21:39:06.331000+03:00,40000,40000.0,8,35.4,1,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,1129.94,1,1.0,1,0,0.0,1,0,1,0,1,35.4,0.16666666666666666,0.12962962962962962,0.021604938271604937
268,2021-12-05 21:39:04.579000+03:00,40000,40000.0,5,44.5,2,1,80.0,2021-12-05,cosmetic,1,0,0,0,0,898.88,0,1.0,1,0,0.0,1,0,0,0,1,44.5,0.3333333333333333,0.07407407407407407,0.024691358024691357
270,2021-12-05 21:37:14.211000+03:00,40000,40000.0,1,33.0,1,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,1212.12,1,1.0,1,0,0.0,1,0,1,0,1,33.0,0.16666666666666666,0.0,0.0
272,2021-12-05 21:36:32.460000+03:00,40000,40000.0,11,39.0,1,1,25.0,2021-12-05,cosmetic,1,0,0,0,0,1025.64,0,1.0,1,0,0.0,1,0,1,0,1,39.0,0.16666666666666666,0.18518518518518517,0.030864197530864196
273,2021-12-05 21:36:30.995000+03:00,40000,40000.0,12,40.0,1,1,0.0,2021-12-05,unknown,0,0,0,0,1,1000.0,0,1.0,1,0,0.0,1,0,1,0,1,40.0,0.16666666666666666,0.2037037037037037,0.033950617283950615
274,2021-12-05 21:34:46.761000+03:00,40000,40000.0,10,40.0,1,1,95.0,2021-12-05,euro,0,0,1,0,0,1000.0,0,1.0,1,0,0.4,1,0,1,0,1,40.0,0.16666666666666666,0.16666666666666666,0.027777777777777776
275,2021-12-05 21:34:45.109000+03:00,40000,40000.0,6,35.0,1,1,95.0,2021-12-05,euro,0,0,1,0,0,1142.86,1,1.0,1,0,0.4,1,0,1,0,1,35.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
279,2021-12-05 21:30:56.628000+03:00,100000,100000.0,11,50.0,2,1,99.0,2021-12-05,cosmetic,1,0,0,0,0,2000.0,1,1.0,2,0,0.0,1,0,0,0,1,50.0,0.3333333333333333,0.18518518518518517,0.06172839506172839
282,2021-12-05 21:28:56.852000+03:00,60000,60000.0,2,54.0,2,1,50.0,2021-12-05,euro,0,0,1,0,0,1111.11,1,1.0,2,0,0.4,0,0,0,0,1,54.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
283,2021-12-05 21:27:33.157000+03:00,80000,80000.0,7,79.0,3,1,0.0,2021-12-05,cosmetic,1,0,0,0,0,1012.66,0,1.0,2,0,0.0,0,0,0,1,1,79.0,0.5,0.1111111111111111,0.05555555555555555
284,2021-12-05 21:27:33.092000+03:00,60000,60000.0,7,35.0,1,1,30.0,2021-12-05,cosmetic,1,0,0,0,0,1714.29,1,1.0,2,0,0.0,1,0,1,0,1,35.0,0.16666666666666666,0.1111111111111111,0.018518518518518517
285,2021-12-05 21:25:50.428000+03:00,60000,60000.0,7,60.0,2,1,40.0,2021-12-05,cosmetic,1,0,0,0,0,1000.0,0,1.0,2,0,0.0,0,0,0,0,1,60.0,0.3333333333333333,0.1111111111111111,0.037037037037037035
286,2021-12-05 21:23:09.627000+03:00,58000,58000.0,6,60.0,2,1,0.0,2021-12-05,euro,0,0,1,0,0,966.67,0,1.0,2,0,0.4,0,0,0,0,1,60.0,0.3333333333333333,0.09259259259259259,0.030864197530864196
287,2021-12-05 21:23:06.929000+03:00,39000,39000.0,8,38.0,1,1,99.0,2021-12-05,cosmetic,1,0,0,0,0,1026.32,0,1.0,1,0,0.0,1,0,1,0,1,38.0,0.16666666666666666,0.12962962962962962,0.021604938271604937
289,2021-12-05 21:22:47.907000+03:00,58000,58000.0,4,60.0,3,1,100.0,2021-12-05,cosmetic,1,0,0,0,0,966.67,0,1.0,2,0,0.0,0,0,0,1,1,60.0,0.5,0.05555555555555555,0.027777777777777776
290,2021-12-05 21:22:25.621000+03:00,58000,29000.0,4,60.0,2,1,99.0,2021-12-05,euro,0,0,1,0,0,966.67,0,0.5,0,0,0.4,0,0,0,0,1,60.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
291,2021-12-05 21:22:24.924000+03:00,58000,58000.0,11,40.0,2,1,40.0,2021-12-05,euro,0,0,1,0,0,1450.0,1,1.0,2,0,0.4,1,0,0,0,1,40.0,0.3333333333333333,0.18518518518518517,0.06172839506172839
292,2021-12-05 21:21:29.210000+03:00,57000,57000.0,10,64.0,2,1,60.0,2021-12-05,euro,0,0,1,0,0,890.62,0,1.0,2,0,0.4,0,0,0,0,1,64.0,0.3333333333333333,0.16666666666666666,0.05555555555555555
293,2021-12-05 21:21:23.961000+03:00,57000,57000.0,9,54.0,2,1,50.0,2021-12-05,euro,0,0,1,0,0,1055.56,0,1.0,2,0,0.4,0,0,0,0,1,54.0,0.3333333333333333,0.14814814814814814,0.04938271604938271
294,2021-12-05 21:21:23.121000+03:00,57000,57000.0,9,55.0,2,1,50.0,2021-12-05,cosmetic,1,0,0,0,0,1036.36,0,1.0,2,0,0.0,0,0,0,0,1,55.0,0.3333333333333333,0.14814814814814814,0.04938271604938271
